지하철역,호선명,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,1시이후 승차,1시이후 하차,총 이용객,유임승차인원,무임승차인원,유임하차인원,무임하차인원,주소,위도,경도
종로5가,1호선,53.083333333333336,1.3333333333333333,1949.35,3473.333333333333,2918.5333333333333,15497.716666666667,5127.633333333333,39564.01666666667,8619.016666666666,111538.93333333332,12493.216666666667,70325.61666666667,20210.05,55354.21666666667,29923.916666666668,57595.55,38921.91666666666,55931.93333333333,48319.51666666667,52536.8,56050.21666666667,49494.63333333333,60510.96666666667,43357.38333333333,63821.53333333333,37769.21666666667,77987.83333333333,33950.5,108528.83333333331,31464.116666666665,60772.21666666667,19498.85,39163.5,9173.65,33011.71666666667,6672.066666666667,24081.766666666663,4770.066666666667,8378.016666666666,3056.0,518.6333333333333,830.7333333333333,2.716666666666667,8.666666666666666,1605136.016666666,451443.5333333333,249920.65,461959.31666666665,239906.01666666663,서울 종로구 종로5가 82-1,37.57097610838373,127.00153834521934
창동,1호선,0.0,0.0,0.0166666666666666,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0,0.6166666666666667,0.0,0.5,0.0,0.4666666666666667,0.0,0.7666666666666667,0.0,0.4666666666666667,0.0,0.6333333333333333,0.0,0.9,0.0,0.6,0.0,0.6666666666666666,0.0,0.6,0.0,0.9666666666666668,0.0,0.8333333333333334,0.0,0.6833333333333333,0.0,0.4166666666666667,0.0,0.3333333333333333,0.0,0.35,0.0,0.35,0.0,0.0166666666666666,0.0,201916.93333333332,9.983333333333333,0.45,0.0,0.0,서울 도봉구 창동 135-1,37.6533385121404,127.047644999036
청량리(서울시립대입구),1호선,1254.4166666666667,24.433333333333334,11380.666666666666,3959.866666666667,16549.15,14369.883333333331,42018.51666666667,19780.43333333333,56051.0,40049.583333333336,38416.38333333333,37978.316666666666,33951.65,38968.9,38931.7,46148.86666666667,43835.11666666667,50308.816666666666,46416.73333333333,55896.43333333333,49339.96666666667,56584.96666666667,54904.2,52805.38333333333,60650.23333333333,48544.0,57989.55,49417.15,50820.88333333333,58448.9,31888.983333333334,44615.8,25117.266666666663,27093.866666666665,19244.5,24928.33333333333,13242.3,24286.63333333333,5727.683333333333,15611.016666666666,332.15,4518.1,2.7333333333333334,45.43333333333333,1614357.4,408774.9,289290.88333333336,420363.0,294022.11666666664,서울 동대문구 전농동 591-53,37.580160149330815,127.04789833684475
회기,1호선,717.0166666666667,8.866666666666667,11313.983333333334,3686.15,21156.716666666667,12875.216666666667,58052.93333333333,29225.516666666663,73674.68333333333,59959.43333333333,47644.91666666666,41276.316666666666,37891.083333333336,36125.583333333336,39239.28333333333,32793.46666666667,43104.98333333333,34611.96666666667,43525.66666666666,37913.85,42841.63333333333,36689.68333333333,47795.35,37011.083333333336,53128.63333333333,40042.65,63408.61666666667,53527.65,57614.43333333333,73877.5,35058.26666666667,66330.75,29628.08333333333,41919.316666666666,31079.88333333333,42626.21666666667,28309.6,42227.63333333333,14887.916666666666,28366.5,783.15,7452.066666666667,1.05,26.05,1741337.85,661784.9,119072.98333333334,640547.6333333333,118025.83333333331,서울 동대문구 휘경동 317-101,37.5897962196601,127.058048369273
강남,2호선,224.6833333333333,7.033333333333333,13005.483333333334,11989.5,21820.33333333333,54608.7,42802.86666666667,162403.56666666668,68397.7,332366.0,58052.8,338426.4666666667,57576.85,166010.2,77740.3,133755.9,100198.85,133163.71666666667,128223.35,161007.15,132858.1,139876.96666666667,160049.56666666668,131949.75,181570.28333333333,135764.83333333334,244224.1,164940.56666666668,362921.7166666667,229762.61666666667,242178.26666666663,167893.85,193463.9,78210.21666666666,236549.41666666663,59874.98333333333,237885.96666666667,50944.61666666667,97131.58333333331,31229.95,15025.083333333334,7717.266666666666,61.63333333333333,193.45,5565966.633333335,2511232.1666666665,160730.66666666666,2548303.4166666665,143793.88333333333,서울 강남구 역삼동 858,37.49808633653005,127.02800140627488
강변(동서울터미널),2호선,26.816666666666663,0.9,9281.8,3366.083333333333,28509.216666666667,28340.533333333333,88010.66666666667,33381.083333333336,127830.1,54337.45,95125.08333333331,49754.8,74041.31666666667,46920.2,69971.93333333333,46445.68333333333,67901.4,52540.21666666667,66479.91666666667,60031.26666666667,62038.26666666667,64938.816666666666,62460.03333333333,74343.0,65592.03333333334,82409.73333333334,73116.63333333333,95230.08333333331,80610.26666666666,133011.53333333333,65188.3,106778.28333333334,52201.63333333333,72159.13333333333,44940.03333333333,63508.03333333333,32111.0,59424.51666666667,12297.633333333331,31250.233333333334,1533.1333333333334,6724.566666666667,18.55,121.13333333333334,2546209.55,1053844.816666667,125440.95,1042307.5333333332,122709.75,서울 광진구 구의동 546-6,37.5351180385975,127.094741101863
건대입구,2호선,314.0,10.85,18375.9,2038.4333333333332,24096.366666666665,17477.016666666666,57640.45,26681.7,99884.3,66326.63333333333,66287.1,50944.583333333336,40048.316666666666,45849.083333333336,39024.46666666667,49251.76666666667,45833.46666666667,60463.75,51393.03333333333,67449.55,52690.6,67544.66666666667,57685.4,72386.66666666667,66268.48333333334,83607.35,79114.23333333334,111237.98333333334,93784.81666666668,168165.53333333333,73566.25,133481.8,74548.11666666667,76477.9,86815.33333333333,68005.81666666667,86760.7,61812.71666666667,48800.51666666667,37206.66666666666,7171.166666666667,11318.616666666669,35.733333333333334,920.2833333333332,2650704.616666667,1082931.1333333333,87207.61666666667,1187761.7833333334,90897.58333333331,서울 광진구 화양동 7-3,37.54040751726388,127.06920291650829
교대(법원.검찰청),2호선,20.2,0.7666666666666667,2719.3166666666666,7163.016666666666,13167.15,27354.43333333333,26614.1,60670.76666666667,38726.13333333333,155902.68333333332,31724.88333333333,143320.61666666667,29998.166666666668,71739.16666666667,36691.68333333333,61165.68333333333,39602.43333333333,56485.63333333333,49318.03333333333,62441.63333333333,55996.833333333336,57880.46666666667,61541.25,53010.68333333333,64913.65,53109.5,93375.83333333331,63177.11666666667,150926.25,81183.66666666667,76350.81666666667,54259.51666666667,58485.86666666667,29857.533333333333,66046.31666666667,26313.783333333333,59348.66666666666,24980.13333333333,20759.283333333333,13899.033333333333,3395.483333333333,3336.6,11.266666666666667,46.81666666666667,2288939.366666666,832504.3833333333,147229.23333333334,942425.9,164873.35,서울 서초구 서초동 1748-4,37.4927431676548,127.013867969161
구로디지털단지,2호선,244.33333333333331,7.35,40614.5,6196.666666666667,53940.333333333336,22198.483333333334,142251.93333333332,75025.43333333333,187609.38333333333,256921.61666666667,119451.2,153434.73333333334,71999.63333333333,61679.68333333333,64545.41666666666,50961.16666666666,69465.53333333334,51511.3,71897.35,62551.23333333333,65157.91666666666,65621.96666666666,67377.75,71312.16666666667,79655.51666666666,80256.41666666667,119073.53333333334,110975.05,230008.96666666667,163375.38333333333,127867.56666666668,145987.9,76080.03333333334,93191.35,65686.16666666667,94468.45,51378.61666666667,94736.81666666668,23037.2,56683.15,3059.483333333333,12385.283333333333,15.933333333333334,270.4,3662076.8,1571303.1166666667,159115.18333333332,1568406.8,161345.2,서울 구로구 구로동 810-3,37.4852605752505,126.901473080039
구의(광진구청),2호선,33.96666666666667,1.7833333333333334,13297.333333333334,1318.5833333333333,25465.533333333333,10567.05,67674.68333333333,15345.233333333334,113319.96666666666,40005.16666666666,65317.63333333333,25419.43333333333,35158.78333333333,20324.83333333333,30301.68333333333,20068.766666666663,31273.83333333333,22509.93333333333,31820.916666666668,25495.716666666667,28620.55,27434.0,27937.983333333334,33553.316666666666,31164.866666666665,38758.7,35726.98333333333,51601.75,44568.41666666666,84471.58333333333,24817.733333333334,69878.41666666667,19158.483333333334,45641.86666666667,18325.6,44538.5,15714.25,43062.18333333333,8209.15,23977.63333333333,1099.6,6604.566666666667,7.55,139.4,1521640.416666667,571141.1666666666,97874.33333333331,551196.9833333333,99521.43333333332,서울 광진구 구의동 245-24,37.5371752725594,127.086180837795
낙성대,2호선,68.73333333333333,2.6333333333333333,11670.65,2162.3,26371.13333333333,10531.55,84155.26666666666,20572.033333333333,129223.5,43752.63333333333,81670.03333333334,36169.38333333333,43414.76666666667,28787.5,37557.833333333336,24377.116666666665,40622.88333333333,28328.13333333333,41194.26666666667,30749.2,36762.95,32140.63333333333,38196.11666666667,36727.3,41015.85,42441.9,47573.51666666667,56476.066666666666,55725.7,93123.38333333332,33975.4,91054.68333333332,25214.65,58804.816666666666,24726.2,57036.86666666667,19621.666666666668,58629.7,9862.116666666669,36320.15,1387.0166666666669,9251.483333333334,8.783333333333333,204.1833333333333,1829569.1833333329,727851.45,102167.58333333331,693925.2,103718.45,서울 관악구 봉천동 1693-39,37.4770932409965,126.963523905001
당산,2호선,37.95,2.7333333333333334,6815.516666666666,3751.983333333333,17713.4,14010.616666666669,49738.816666666666,30140.6,61867.96666666667,82650.51666666666,39448.4,40389.36666666667,27140.716666666667,21585.866666666665,25961.45,20800.783333333333,26360.95,22504.33333333333,26431.63333333333,25313.75,24173.55,25023.75,25085.95,27657.43333333333,29067.85,32938.55,42565.45,44397.35,65624.13333333333,71439.18333333333,34210.0,56799.01666666667,23763.066666666666,36383.01666666667,23350.0,35810.13333333333,19620.016666666663,34191.933333333334,9056.083333333334,21726.15,1219.0,5010.166666666667,7.016666666666667,183.86666666666667,1433876.5166666664,518503.1,60755.816666666666,586856.9166666666,65854.18333333333,서울 영등포구 당산동6가 323-1,37.5347843171332,126.902611795523
대림(구로구청),2호선,513.6166666666667,15.033333333333331,36076.833333333336,3817.4666666666662,32613.08333333333,12581.433333333332,71836.43333333333,23626.33333333333,100282.01666666666,62277.63333333333,70521.18333333333,40200.55,42235.71666666667,34055.78333333333,35975.35,35624.666666666664,38232.6,34718.816666666666,38872.93333333333,36593.21666666667,35441.583333333336,36852.16666666666,36001.9,43890.46666666667,39627.48333333333,48663.71666666667,47690.43333333333,67953.06666666667,63104.1,79162.35,35372.95,64334.1,25357.33333333333,45077.85,20835.916666666668,55953.26666666667,15141.566666666668,56402.76666666667,7381.8,28036.1,909.5833333333334,6230.616666666667,10.966666666666669,203.9333333333333,1812213.2166666663,686180.2333333333,107855.15,704464.4,111806.93333333332,서울 구로구 구로동 1204,37.4933099444417,126.894931036051
도림천,2호선,2.4833333333333334,0.0666666666666666,357.53333333333336,337.31666666666666,1105.4833333333331,844.4833333333333,2931.333333333333,4494.35,3062.4,5864.683333333333,1949.1333333333332,2066.1666666666665,1745.4666666666667,1440.6333333333334,1466.1166666666666,1188.9166666666667,2030.5,1712.0166666666669,1574.45,1241.25,1844.6333333333332,1538.2666666666669,2194.583333333333,1384.6166666666666,2758.8,1644.1833333333334,2699.3166666666666,1939.4333333333332,3499.4166666666665,2618.083333333333,1877.0666666666664,2475.8,984.85,1559.6666666666667,884.3833333333333,1434.2333333333331,445.8,1197.45,190.4833333333333,873.7,24.5,252.51666666666668,0.65,5.866666666666666,271649.5833333334,27226.3,6403.083333333333,29167.05,6946.65,서울 구로구 신도림동 323-16,37.5145080414761,126.882649092584
동대문역사문화공원,2호선,332.4833333333333,3.566666666666667,9094.566666666668,1013.3166666666668,5711.233333333334,8570.4,7654.216666666666,23600.566666666666,12243.6,56766.11666666667,12852.1,37187.21666666667,14065.75,32064.9,17509.45,30976.516666666663,21114.166666666668,30958.483333333334,23536.88333333333,34333.45,27644.316666666666,32795.7,34249.03333333333,29917.15,41117.71666666667,27957.516666666663,47246.21666666667,29566.33333333333,54369.16666666666,34386.76666666667,37685.43333333333,39456.78333333333,28384.8,26716.466666666667,27598.05,20566.733333333334,23747.15,16290.95,14722.35,11261.816666666668,2174.516666666667,3390.75,9.566666666666666,118.86666666666666,1192869.6333333333,409218.95,53843.816666666666,470659.35,57241.01666666667,서울 중구 을지로7가 112-3,37.56566440553802,127.00900417014896
뚝섬,2호선,24.78333333333333,2.15,4066.116666666667,1924.9666666666667,8803.533333333333,14224.1,22071.68333333333,29941.4,30950.85,118269.8,19793.08333333333,64129.9,15458.166666666666,27620.366666666665,16057.383333333331,21596.93333333333,18378.4,22886.733333333334,21301.88333333333,24951.7,22724.283333333333,23292.666666666668,25923.1,24104.533333333333,31960.4,25544.45,46072.5,29367.0,101060.88333333332,40227.55,51211.98333333333,28100.9,29558.0,16252.233333333334,28252.483333333334,14801.716666666667,19234.216666666667,14285.716666666667,6732.833333333333,9122.7,797.6666666666666,2635.133333333333,6.016666666666667,71.1,1275700.4999999995,463001.2333333333,57439.01666666667,495456.3333333333,57897.41666666666,서울 성동구 성수동1가 656-745,37.547241554679,127.04738727881
문래,2호선,10.4,0.8,3808.116666666667,2152.7833333333333,12677.15,10768.066666666668,42339.26666666667,31673.533333333333,45537.23333333333,113455.61666666668,26883.3,54280.48333333333,20215.733333333334,22656.666666666668,20127.9,20456.283333333333,22684.116666666665,21908.83333333333,24123.18333333333,23003.85,23761.85,22513.166666666668,25707.05,22625.68333333333,29812.016666666663,24896.45,46885.75,30480.466666666667,94508.71666666666,48146.333333333336,38855.066666666666,40001.73333333333,24786.35,22399.416666666668,24668.783333333333,20394.733333333334,19153.266666666663,18755.516666666663,7765.266666666666,11684.25,989.7333333333332,3167.1833333333334,5.7,94.28333333333332,1322728.5833333335,479382.8,75923.15,490299.1,75217.03333333334,서울 영등포구 문래동3가 68-1,37.5179757181801,126.894778820701
방배,2호선,13.616666666666667,0.7166666666666667,3095.6,3307.883333333333,10083.633333333331,13067.5,25771.233333333334,27987.6,36944.816666666666,76401.05,28835.88333333333,53028.68333333333,20925.233333333334,31439.716666666667,21845.68333333333,24047.116666666665,24043.55,25245.45,26927.0,26748.366666666665,27690.816666666666,26040.43333333333,31433.2,24975.65,37426.5,27112.983333333334,46782.833333333336,33218.35,73191.71666666666,41685.7,34940.73333333333,33464.15,25012.516666666663,21367.1,25851.65,20350.13333333333,20948.35,21308.0,8429.616666666667,11839.35,1428.3666666666666,3110.5,5.483333333333333,35.916666666666664,1279316.8833333335,458934.7333333333,72693.3,473919.4166666667,71862.93333333333,서울 서초구 방배동 912-14,37.4814561268152,126.997553345516
봉천,2호선,70.35,2.15,16035.666666666666,1989.3666666666663,28773.233333333334,8937.333333333334,79868.88333333333,13087.45,115729.5,26763.1,69712.03333333334,22441.45,38608.28333333333,20588.45,32377.066666666666,21446.966666666667,34521.88333333333,22993.43333333333,35157.7,25715.35,29870.716666666667,27817.75,29330.466666666667,35016.166666666664,31845.216666666667,39635.53333333333,33555.35,51449.066666666666,35808.21666666667,78800.71666666666,22281.366666666665,71905.11666666667,17148.583333333332,45371.51666666667,16021.633333333331,44126.01666666667,12208.683333333332,42594.1,4926.783333333334,24717.83333333333,670.0,5926.566666666667,6.483333333333333,208.7333333333333,1517968.7666666664,547035.4833333333,137492.61666666667,493297.3666666666,138236.8,서울 관악구 봉천동 979-7,37.4824725161034,126.941686527151
사당,2호선,134.13333333333333,5.0,13138.016666666666,3693.983333333333,24877.3,30777.68333333333,71444.53333333334,48669.65,99676.16666666669,74371.98333333334,71606.76666666666,56779.5,46971.066666666666,44936.96666666667,44297.16666666666,51751.38333333333,51153.28333333333,52841.3,56034.68333333333,53150.86666666667,58154.78333333333,53040.4,57788.23333333333,61909.66666666666,61522.11666666667,79621.13333333333,73015.26666666666,110083.21666666666,95230.23333333334,165917.93333333332,69148.43333333333,130620.58333333331,63233.13333333333,75457.0,72092.4,70613.96666666666,69921.1,70114.2,36602.61666666667,43054.316666666666,5564.516666666666,11646.616666666669,32.05,786.3333333333334,2633388.1833333336,960888.35,180749.65,1116896.35,172947.33333333334,서울 동작구 사당동 1129,37.47656223234824,126.98155858357366
삼성(무역센터),2호선,165.63333333333333,1.7333333333333334,4925.566666666667,5210.516666666666,8187.266666666666,39831.51666666667,17712.3,120226.41666666669,24217.366666666665,322692.75,24361.85,241016.61666666667,25697.533333333333,110251.4,37266.6,91171.26666666666,47802.11666666667,83591.36666666667,63485.96666666667,91436.01666666666,77377.96666666666,81546.73333333334,97797.35,71104.36666666667,117150.0,66339.43333333333,178531.76666666666,66520.1,296623.8333333333,74575.51666666666,180846.75,47745.583333333336,130830.8,23262.85,112994.4,18240.566666666666,80194.9,15951.983333333334,21860.533333333333,8806.083333333334,2887.516666666667,4704.166666666667,106.6,1271.5833333333333,3338429.6833333336,1439501.7666666666,111522.85,1480951.8,104546.76666666666,서울 강남구 삼성동 159-8,37.5091915130743,127.060804431449
상왕십리,2호선,41.1,3.0166666666666666,5688.183333333333,711.0333333333333,13007.166666666666,5409.2,37464.61666666667,11236.633333333331,59358.566666666666,36292.88333333333,32086.33333333333,19855.866666666665,20694.45,13470.45,19218.38333333333,12115.55,19845.6,13625.316666666668,19759.6,15577.716666666667,17837.4,15967.866666666669,18506.666666666668,18095.0,19689.316666666666,21498.95,23660.666666666668,28620.016666666663,29377.116666666665,44935.43333333333,19152.316666666666,34911.9,12579.983333333334,22491.566666666666,11419.516666666666,21875.18333333333,8407.85,21290.75,3215.9666666666667,13304.616666666669,399.28333333333336,3480.0333333333333,3.35,44.583333333333336,968133.5,329331.75,62081.68333333333,312147.13333333336,62666.43333333333,서울 성동구 하왕십리동 946-14,37.56443666620397,127.02927241035283
